Year,Season,T_mean,T_max,T_min,RH_min,Wind_max,Precip,RedFlag,SantaAna,DiurnalRange,Station
2006,Spring,59.44648189657887,65.85186813186813,54.61670329670329,16.45,29.93,5.37,0,0,11.235164835164838,KOXR
2006,Summer,64.43644105409976,71.69,58.73,20.93,23.02,0.08,0,0,12.96,KOXR
2006,Winter,53.97585669214306,62.806,45.79600000000001,5.19,32.21,7.74,3,3,17.00999999999999,KOXR
2007,Fall,56.89359836937124,65.47217391304348,49.04717391304348,5.37,33.38,0.21000000000000002,4,5,16.424999999999997,KOXR
2007,Spring,58.30623540631279,64.76,52.66241758241758,9.2,35.68,1.08,1,1,12.097582417582423,KOXR
2007,Summer,64.21827978954106,70.79586956521739,58.64195652173913,36.4,20.71,0.01,0,0,12.153913043478255,KOXR
2007,Winter,54.96028072865111,63.668,47.156,6.29,33.38,3.03,5,6,16.512,KOXR
2008,Fall,58.52839324372341,67.89630434782609,50.36586956521739,2.93,33.38,0.59,5,5,17.5304347826087,KOXR
2008,Spring,59.11952252144205,67.05252747252747,52.2232967032967,5.71,24.16,0.0,0,0,14.829230769230776,KOXR
2008,Summer,64.9222059294771,70.93282608695652,60.46347826086957,51.55,21.85,0.01,0,0,10.469347826086953,KOXR
2008,Winter,53.55674804307919,62.64153846153846,45.69384615384616,6.89,32.21,0.15,5,3,16.9476923076923,KOXR
2009,Fall,57.28580072687939,66.48173913043478,49.223260869565216,5.15,35.68,3.53,4,3,17.25847826086956,KOXR
2009,Spring,59.54579387242538,66.37010989010989,53.57032967032966,7.23,37.98,0.26,0,0,12.799780219780224,KOXR
2009,Summer,64.31577494585393,71.31630434782609,59.02152173913043,26.62,20.71,0.07,0,0,12.294782608695662,KOXR
2009,Winter,55.78015957750241,64.538,47.862,5.96,36.82,6.83,4,4,16.675999999999995,KOXR
2010,Fall,59.27429265731521,66.66760869565218,52.79782608695652,8.56,32.21,11.45,1,1,13.869782608695658,KOXR
2010,Spring,58.22520361987046,64.6610989010989,52.53582417582418,12.86,36.82,1.45,1,0,12.125274725274714,KOXR
2010,Summer,61.751230431126785,68.2954347826087,57.10217391304347,15.27,34.52,0.14,0,0,11.193260869565222,KOXR
2010,Winter,56.31638070856703,64.94606741573034,48.671235955056176,8.9,29.93,8.94,1,3,16.274831460674164,KOXR
2011,Fall,58.04628846607447,66.83391304347826,50.51456521739131,4.55,32.21,2.86,3,3,16.319347826086954,KOXR
2011,Spring,60.75557917855949,67.70527472527473,54.82637362637362,6.98,48.34,0.72,0,0,12.87890109890111,KOXR
2011,Summer,64.50380809330787,70.66478260869565,60.197391304347825,39.76,26.46,0.06,0,0,10.46739130434782,KOXR
2011,Winter,56.566174089604736,65.17399999999999,48.736,8.95,41.43,2.1,3,4,16.437999999999995,KOXR
2012,Fall,58.499991839232145,66.3638202247191,51.61191011235955,9.77,26.46,2.7,0,0,14.751910112359553,KOXR
2012,Spring,59.9139330837039,66.54021978021977,53.77208791208791,14.82,34.52,1.9600000000000002,0,0,12.76813186813186,KOXR
2012,Summer,65.00398655322167,71.75977528089888,60.13662921348315,51.55,19.57,0.01,0,0,11.623146067415732,KOXR
2012,Winter,55.36056783256935,64.63340659340659,47.38505494505495,3.62,37.98,4.23,3,2,17.248351648351644,KOXR
2013,Fall,57.64762838091197,67.6204347826087,49.30152173913043,5.05,32.21,0.86,5,5,18.31891304347827,KOXR
2013,Spring,61.06760294632568,67.52329670329671,55.441538461538464,3.93,28.77,0.35,1,0,12.081758241758244,KOXR
2013,Summer,63.451715588811346,69.64347826086956,58.72217391304348,17.84,25.32,0.03,0,0,10.92130434782608,KOXR
2013,Winter,54.03355676350376,62.902,45.958000000000006,5.05,32.21,2.19,1,2,16.943999999999996,KOXR
2014,Fall,62.557426357416105,71.84260869565217,54.918695652173916,4.81,28.77,4.74,2,3,16.923913043478258,KOXR
2014,Spring,61.595342358905285,69.40043956043955,54.82439560439561,4.1,33.38,0.23,4,3,14.57604395604394,KOXR
2014,Summer,67.15784141406209,73.88913043478261,61.940652173913044,35.98,28.77,0.03,0,0,11.948478260869571,KOXR
2014,Winter,57.45200645651839,66.28,49.37199999999999,3.46,50.64,4.819999999999999,2,2,16.90800000000001,KOXR
2015,Fall,61.639464207254804,71.37891304347826,53.085434782608694,6.6,34.52,0.71,1,2,18.29347826086957,KOXR
2015,Spring,61.33196063079124,68.4687912087912,55.27538461538462,6.87,28.77,0.47,1,0,13.193406593406586,KOXR
2015,Summer,69.6131146570491,76.28195652173913,64.00282608695652,37.41,23.02,1.03,0,0,12.279130434782616,KOXR
2015,Winter,60.5213972834276,70.422,52.518,9.48,29.93,2.51,3,3,17.903999999999996,KOXR
2016,Fall,61.28760587874844,70.86630434782609,53.41021739130434,6.15,33.38,4.26,1,2,17.456086956521744,KOXR
2016,Spring,61.33870429531193,67.96857142857144,55.5567032967033,9.55,37.98,0.48,0,0,12.41186813186814,KOXR
2016,Summer,66.99850398089417,74.25695652173913,61.50369565217392,8.04,24.16,0.0,0,0,12.75326086956521,KOXR
2016,Winter,58.40358325495694,67.10000000000001,50.71406593406593,9.32,42.57,5.7,2,3,16.38593406593408,KOXR
2017,Fall,61.829917018439694,72.39239130434783,53.01695652173913,2.8,31.07,0.13,5,5,19.375434782608693,KOXR
2017,Spring,61.11451294069175,68.39758241758243,55.30307692307692,10.59,32.21,0.3,0,0,13.094505494505505,KOXR
2017,Summer,66.70740606325478,73.09673913043478,61.75086956521739,18.0,25.32,0.01,0,0,11.345869565217392,KOXR
2017,Winter,56.94883630427856,64.57199999999999,50.85,13.47,32.21,15.06,0,1,13.721999999999987,KOXR
2018,Fall,60.9434676402318,70.46130434782609,52.83108695652174,3.77,36.82,2.69,4,3,17.63021739130435,KOXR
2018,Spring,60.41323594284101,67.0367032967033,54.84417582417582,11.76,32.21,0.06,0,0,12.192527472527473,KOXR
2018,Summer,68.03580224981026,74.48195652173914,63.022608695652174,39.93,21.85,0.0,0,0,11.459347826086962,KOXR
2018,Winter,57.133399484866295,65.92800000000001,49.264,6.56,33.38,5.41,1,2,16.66400000000001,KOXR
2019,Fall,59.70512615824016,69.05260869565218,51.46347826086957,3.58,32.21,6.93,4,5,17.58913043478261,KOXR
2019,Spring,60.608329646384114,66.58571428571429,55.88659340659341,24.5,34.52,1.29,0,1,10.699120879120876,KOXR
2019,Summer,66.35831779250955,73.24739130434783,61.115,25.85,24.16,0.0,0,0,12.132391304347827,KOXR
2019,Winter,54.74548575345925,62.564,47.403999999999996,10.27,29.93,11.66,0,5,15.160000000000004,KOXR
2020,Fall,59.41705512349731,69.41847826086956,50.84326086956521,5.07,34.52,0.46,5,5,18.57521739130435,KOXR
2020,Spring,61.18147190425492,68.11076923076924,55.30307692307692,12.98,24.17,2.04,0,0,12.807692307692314,KOXR
2020,Summer,64.19358638216491,71.58630434782609,59.039130434782614,44.92,21.86,0.01,0,0,12.547173913043473,KOXR
2020,Winter,54.71877608610457,63.66615384615385,46.868791208791215,8.87,27.63,2.71,0,3,16.79736263736263,KOXR
2021,Fall,58.17897007065565,66.15695652173913,50.75326086956522,5.6,42.58,9.99,3,5,15.403695652173916,KOXR
2021,Spring,59.62963934158319,66.41956043956044,53.8610989010989,5.01,33.37,0.01,0,0,12.558461538461543,KOXR
2021,Summer,64.85582128022718,71.74478260869566,60.29913043478261,6.03,23.02,0.0,0,0,11.445652173913047,KOXR
2021,Winter,54.62290240827099,64.372,45.586,4.94,35.67,1.7500000000000002,4,4,18.786,KOXR
2022,Fall,58.26163405777268,66.515,51.26,6.85,32.22,3.08,3,4,15.255000000000003,KOXR
2022,Spring,60.235334651143724,67.54307692307692,53.96197802197802,8.27,33.37,0.28,0,0,13.581098901098905,KOXR
2022,Summer,65.85205347308295,72.98326086956521,60.93891304347826,35.82,20.71,0.39,0,0,12.044347826086955,KOXR
2022,Winter,56.23660216271312,67.1,47.135999999999996,8.25,34.52,1.1800000000000002,4,5,19.964,KOXR
2023,Fall,61.20815830362462,70.84043956043956,53.39626373626374,4.58,31.07,6.07,3,3,17.444175824175822,KOXR
2023,Spring,58.43999249185293,64.17648351648351,53.96989010989011,23.85,29.92,0.92,0,0,10.206593406593406,KOXR
2023,Summer,66.05891429139018,72.58703296703297,61.401318681318685,34.36,21.86,0.9600000000000001,0,0,11.185714285714283,KOXR
2023,Winter,52.43100028092417,60.1,45.58,12.75,40.28,18.14,0,2,14.520000000000003,KOXR
2024,Fall,59.03393426618927,68.34239130434783,51.960434782608694,5.51,33.37,0.45999999999999996,2,2,16.381956521739134,KOXR
2024,Spring,59.60012792604516,65.60857142857142,54.57912087912088,22.65,28.77,1.29,0,0,11.029450549450544,KOXR
2024,Summer,65.12925065418798,72.35130434782609,60.46152173913043,47.92,25.32,0.0,0,0,11.889782608695654,KOXR
2024,Winter,55.419303168393256,62.74043956043956,48.94373626373626,16.13,32.22,14.11,0,3,13.7967032967033,KOXR
2025,Spring,57.39819831889048,64.15571428571428,51.88142857142857,15.71,35.67,0.18000000000000002,0,0,12.27428571428571,KOXR
2025,Winter,55.645629198425546,63.971999999999994,47.84,2.6,42.58,4.76,5,5,16.13199999999999,KOXR
