Year,Season,T_mean,T_max,T_min,RH_min,Wind_max,Precip,RedFlag,SantaAna,DiurnalRange,Station
2006,Winter,55.26880967041514,63.04581395348837,45.449767441860466,6.85,29.93,0.0,2,4,17.596046511627904,KNTD
2007,Fall,56.84104476242702,66.47195652173913,47.99847826086956,5.96,34.52,0.02,5,7,18.47347826086957,KNTD
2007,Spring,57.90226578454595,65.2821978021978,50.87428571428572,8.36,34.52,1.83,0,0,14.40791208791208,KNTD
2007,Summer,63.85297527432931,72.1791304347826,56.50934782608695,42.23,28.77,0.01,0,0,15.669782608695655,KNTD
2007,Winter,55.29707473112088,63.658,46.291999999999994,6.98,29.93,0.0,4,5,17.366000000000007,KNTD
2008,Fall,57.559795746606866,67.93934782608696,47.85369565217391,4.71,29.93,0.24000000000000002,3,4,20.085652173913047,KNTD
2008,Spring,58.48574104796748,67.55494505494505,50.26901098901099,6.92,26.46,0.0,0,0,17.285934065934065,KNTD
2008,Summer,64.54975309732056,71.79760869565217,58.83173913043479,34.58,21.85,1.6300000000000001,0,0,12.965869565217382,KNTD
2008,Winter,53.66299107121164,62.49120879120879,44.75824175824176,7.83,37.98,10.63,6,7,17.732967032967032,KNTD
2009,Fall,56.71143362624027,67.14695652173914,47.77152173913044,7.43,29.93,1.33,0,0,19.3754347826087,KNTD
2009,Spring,58.05480925685125,65.85384615384615,50.77142857142857,10.23,36.82,0.0,0,0,15.082417582417577,KNTD
2009,Summer,63.195647245203325,71.67434782608696,56.17282608695652,26.97,31.07,0.0,0,0,15.501521739130439,KNTD
2009,Winter,54.948234528900876,64.032,45.959999999999994,6.66,31.07,0.18,6,7,18.072000000000003,KNTD
2010,Fall,57.66909344599649,65.7754347826087,49.66347826086957,3.62,26.46,21.84,1,1,16.11195652173913,KNTD
2010,Spring,56.969069346964396,64.93208791208791,50.04945054945055,1.87,33.38,0.01,1,0,14.882637362637361,KNTD
2010,Summer,60.55918228480153,68.62021739130435,54.572391304347825,11.55,69.05,0.0,0,0,14.047826086956526,KNTD
2010,Winter,54.73259608153115,63.41,46.408,11.53,35.68,0.17,2,4,17.001999999999995,KNTD
2011,Fall,55.849886871380626,65.59347826086957,46.58978260869566,6.14,32.21,10.68,3,3,19.003695652173917,KNTD
2011,Spring,57.23839642098827,64.98153846153846,49.85164835164835,9.53,33.38,0.02,1,1,15.129890109890113,KNTD
2011,Summer,62.46711655168356,69.74326086956522,56.80282608695652,44.33,19.57,0.1,0,0,12.940434782608698,KNTD
2011,Winter,53.203450228127494,61.988,44.69,13.68,35.68,0.01,2,5,17.298000000000002,KNTD
2012,Fall,58.74352603237415,66.74782608695652,50.89217391304348,13.67,26.46,0.8300000000000001,0,1,15.855652173913043,KNTD
2012,Spring,58.40350321765578,65.92901098901099,49.84769230769231,9.16,33.38,0.01,0,0,16.081318681318677,KNTD
2012,Summer,63.96144051222554,71.89934782608695,57.673478260869565,50.19,65.59,53.16,0,1,14.225869565217387,KNTD
2012,Winter,53.67750487651913,63.77494505494506,44.24197802197802,5.96,36.82,0.45999999999999996,5,6,19.532967032967036,KNTD
2013,Fall,62.76390502201905,73.056,52.379999999999995,5.37,32.21,0.04,5,6,20.676000000000002,KNTD
2013,Spring,63.788730438967086,68.618,58.566,10.73,32.21,0.03,0,0,10.051999999999992,KNTD
2013,Summer,67.09719488240214,72.384,61.88400000000001,14.78,85.16,0.05,0,0,10.499999999999993,KNTD
2013,Winter,56.700349892453296,64.14921348314607,46.40202247191011,9.66,27.63,0.27,1,1,17.747191011235962,KNTD
2014,Fall,63.528853205205095,72.78369565217392,55.17304347826087,6.13,41.43,1.48,1,1,17.610652173913046,KNTD
2014,Spring,64.91205496827229,72.062,57.194,5.61,32.21,0.01,2,2,14.867999999999995,KNTD
2014,Summer,70.61045498378495,78.48153846153846,63.67208791208791,40.07,19.57,0.0,0,0,14.809450549450553,KNTD
2014,Winter,60.11253354124578,70.292,50.574,4.3,34.52,0.06,1,1,19.718000000000004,KNTD
2015,Fall,61.53012320819911,71.9404347826087,51.27760869565218,0.62,29.93,0.02,1,1,20.662826086956528,KNTD
2015,Spring,62.56079718026717,70.92945054945055,55.22197802197802,8.93,29.93,0.2,0,0,15.707472527472532,KNTD
2015,Summer,70.72286611711702,78.20913043478261,63.8345652173913,39.28,24.16,0.24,0,0,14.374565217391307,KNTD
2015,Winter,61.54900521447464,71.512,52.92,4.03,31.07,0.35000000000000003,2,3,18.592,KNTD
2016,Fall,61.14743802854125,70.63347826086957,51.80586956521739,8.17,29.93,2.9,3,4,18.827608695652174,KNTD
2016,Spring,61.2095327525552,68.62505494505494,53.90659340659341,12.73,31.07,0.27,0,0,14.718461538461533,KNTD
2016,Summer,68.25657168544183,74.75195652173913,61.01913043478261,5.18,23.02,0.0,0,0,13.732826086956521,KNTD
2016,Winter,57.880416009812464,66.91799999999999,48.824,11.53,37.98,2.45,2,2,18.093999999999994,KNTD
2017,Fall,62.66751770664152,73.58195652173913,52.57869565217391,4.32,33.38,0.0,6,6,21.003260869565217,KNTD
2017,Spring,60.94479120570999,68.24725274725274,53.50307692307692,11.31,29.93,0.16,0,0,14.744175824175827,KNTD
2017,Summer,68.14503399213123,75.21369565217391,61.92304347826087,11.97,25.32,0.03,0,0,13.290652173913038,KNTD
2017,Winter,56.31188811314568,63.19799999999999,49.36599999999999,15.71,37.98,2.91,0,3,13.832,KNTD
2018,Fall,60.22267896184351,70.45347826086957,50.776739130434784,4.67,32.21,1.8,3,4,19.67673913043479,KNTD
2018,Spring,60.3113755298578,67.35912087912088,53.418021978021976,15.18,28.77,0.04,0,0,13.941098901098904,KNTD
2018,Summer,67.6243054608909,75.13934782608695,58.653695652173916,11.46,19.57,0.0,0,0,16.48565217391303,KNTD
2018,Winter,56.95207979665902,66.00800000000001,47.967999999999996,7.03,36.82,4.08,0,1,18.040000000000013,KNTD
2019,Fall,59.01727588774591,69.1191304347826,49.70652173913044,4.2,32.21,6.85,5,8,19.412608695652168,KNTD
2019,Spring,60.158084188966875,66.50857142857143,54.589010989010994,29.85,34.52,1.6400000000000001,0,0,11.919560439560435,KNTD
2019,Summer,65.1728545210243,73.33347826086957,58.25260869565217,39.28,21.85,0.0,0,0,15.080869565217398,KNTD
2019,Winter,54.76214501850267,62.73,45.924,11.2,35.68,9.43,0,4,16.805999999999997,KNTD
2020,Fall,59.215787286096656,70.18739130434783,49.31913043478261,5.37,39.13,1.76,5,6,20.86826086956522,KNTD
2020,Spring,61.2252990709978,68.53802197802197,54.17164835164835,12.16,28.77,2.83,0,0,14.366373626373623,KNTD
2020,Summer,65.24018304930381,73.40782608695653,59.099782608695655,9.41,24.17,0.0,0,0,14.308043478260878,KNTD
2020,Winter,55.30378630110554,64.12109890109889,46.38021978021978,6.91,25.32,2.39,1,1,17.740879120879107,KNTD
2021,Fall,57.834198288317616,66.65978260869565,49.15869565217392,1.52,33.37,5.54,2,2,17.501086956521732,KNTD
2021,Spring,59.75740688536272,67.0189010989011,52.684175824175824,7.32,27.62,0.0,0,0,14.334725274725272,KNTD
2021,Summer,65.01971629001383,72.28869565217391,59.44021739130435,7.02,19.56,0.05,0,0,12.848478260869562,KNTD
2021,Winter,54.743124758994945,64.75200000000001,44.45,7.0,36.82,1.63,7,8,20.302000000000007,KNTD
2022,Fall,58.68159153951436,68.04891304347827,48.76152173913044,8.3,32.22,0.12,3,4,19.28739130434783,KNTD
2022,Spring,60.39995911912204,68.47472527472527,52.52593406593406,7.08,27.62,0.0,0,0,15.948791208791214,KNTD
2022,Summer,66.8323057062225,75.03565217391304,60.04282608695652,22.06,21.86,0.03,0,0,14.99282608695652,KNTD
2022,Winter,56.38277692156077,67.56400000000001,46.164,7.73,32.22,0.08,4,4,21.400000000000006,KNTD
2023,Fall,61.04519719786605,71.30652173913043,51.82152173913043,7.47,39.13,1.69,5,6,19.485,KNTD
2023,Spring,58.298813496239916,64.49098901098901,52.994725274725276,22.58,29.92,0.4,0,0,11.496263736263735,KNTD
2023,Summer,67.27187788967413,74.28813186813187,60.861318681318686,41.25,25.32,0.03,0,0,13.426813186813185,KNTD
2023,Winter,52.92590058319878,60.504,45.248000000000005,15.45,37.98,0.23,0,2,15.255999999999993,KNTD
2024,Fall,58.153341961604006,67.77304347826087,49.285869565217396,8.6,36.82,0.03,2,2,18.487173913043478,KNTD
2024,Spring,58.8685939132382,65.4246153846154,52.75736263736264,19.19,28.77,0.1,0,0,12.667252747252753,KNTD
2024,Summer,64.24637588953956,72.8404347826087,56.69717391304348,35.12,23.02,0.0,0,0,16.143260869565218,KNTD
2024,Winter,55.25569408873343,62.74835164835165,47.99428571428571,19.79,36.82,0.06,0,3,14.754065934065942,KNTD
2025,Spring,56.992396851432105,64.52428571428571,50.167142857142856,16.47,29.92,0.0,0,0,14.357142857142854,KNTD
2025,Winter,55.25780684376146,63.81348314606741,46.78831460674157,6.61,41.43,0.0,3,4,17.02516853932584,KNTD
