Year,Season,T_mean,T_max,T_min,RH_min,Wind_max,Precip,RedFlag,SantaAna,DiurnalRange,Station
2009,Fall,60.923005453161096,70.22815217391305,53.03402173913044,5.0,18.99,4.08,0,0,17.194130434782608,LCBC1
2009,Spring,61.265936853002074,69.94505494505495,53.45054945054945,1.0,21.0,0.1800000000000006,0,0,16.494505494505496,LCBC1
2009,Summer,66.92049241104608,76.11329545454545,59.04556818181818,7.0,18.99,0.0,0,0,17.067727272727268,LCBC1
2009,Winter,58.65921557971014,67.94455555555555,50.63355555555556,5.0,22.01,4.17,0,0,17.310999999999993,LCBC1
2010,Fall,59.53424001993333,67.57565217391304,52.978913043478265,6.0,38.99,9.17,0,0,14.596739130434777,LCBC1
2010,Spring,59.71554208472687,68.51648351648352,51.900769230769235,12.0,44.0,0.7299999999999986,0,0,16.615714285714283,LCBC1
2010,Summer,63.33332880434783,72.11010869565217,55.858586956521734,14.0,21.0,0.030000000000001137,0,0,16.25152173913044,LCBC1
2010,Winter,58.416903784219,67.46511111111111,50.63344444444445,10.0,24.0,7.210000000000001,0,0,16.831666666666663,LCBC1
2011,Fall,59.70298301377262,68.1075,52.13119565217391,3.0,22.01,2.84,0,0,15.976304347826094,LCBC1
2011,Spring,58.79444597069597,67.2178021978022,50.79054945054945,7.0,18.99,0.27999999999999936,0,0,16.42725274725275,LCBC1
2011,Summer,64.00810292422933,72.4823595505618,57.0670786516854,35.0,21.0,0.009999999999999787,0,0,15.415280898876397,LCBC1
2011,Winter,55.94451247987117,64.55644444444444,48.10088888888889,7.0,24.0,4.300000000000001,0,0,16.45555555555555,LCBC1
2012,Fall,61.52576094833019,70.26054347826087,53.69641304347826,3.0,18.01,3.4899999999999998,0,0,16.564130434782612,LCBC1
2012,Spring,60.48739349418697,68.21021978021979,53.24296703296703,8.0,21.0,1.37,0,0,14.967252747252758,LCBC1
2012,Summer,67.00220912456321,75.38,59.78304347826087,12.0,34.99,0.019999999999999574,0,0,15.596956521739124,LCBC1
2012,Winter,57.61523132664437,66.45153846153846,49.18703296703297,2.0,22.01,3.2500000000000004,0,0,17.264505494505492,LCBC1
2013,Fall,62.950688965028355,72.69565217391305,54.30510869565217,2.0,32.99,0.0,0,0,18.390543478260874,LCBC1
2013,Spring,62.6802580028667,71.13241758241759,54.72582417582418,2.0,20.0,0.20000000000000018,0,0,16.40659340659341,LCBC1
2013,Summer,66.20593628272327,74.72728260869565,58.80391304347826,15.0,22.01,0.0,0,0,15.923369565217385,LCBC1
2013,Winter,57.13555946911911,66.53288888888889,48.78933333333333,4.0,37.0,1.6100000000000003,0,0,17.74355555555556,LCBC1
2014,Fall,64.8058854599874,73.16195652173913,57.38065217391304,4.0,25.99,3.93,0,0,15.781304347826087,LCBC1
2014,Spring,64.05717490842491,72.66021978021978,55.462967032967036,4.0,27.0,0.20000000000000018,1,0,17.19725274725274,LCBC1
2014,Summer,69.52410778985507,77.65228260869566,61.881956521739134,23.0,21.0,0.03000000000000025,0,0,15.770326086956523,LCBC1
2014,Winter,60.73700769880797,69.86666666666666,52.77855555555555,2.0,23.0,6.16,0,0,17.08811111111111,LCBC1
2015,Fall,65.07845107120353,73.67467391304348,57.19532608695653,6.0,22.01,0.2,0,0,16.47934782608695,LCBC1
2015,Spring,61.51576025641026,69.11912087912089,53.88054945054945,7.0,20.0,1.3699999999999992,0,0,15.238571428571433,LCBC1
2015,Summer,70.41395734877128,78.32663043478261,62.92478260869565,22.0,18.01,1.6800000000000015,0,0,15.401847826086964,LCBC1
2015,Winter,62.772710547504026,71.55566666666667,54.60044444444444,8.0,23.0,3.21,0,0,16.955222222222226,LCBC1
2016,Fall,62.87263795385956,69.89184782608696,56.26097826086957,8.0,20.0,6.06,0,0,13.630869565217388,LCBC1
2016,Spring,62.06908882783883,68.71153846153847,55.75901098901099,8.0,21.0,0.3600000000000003,0,0,12.952527472527478,LCBC1
2016,Summer,67.68552018889271,74.41282608695651,61.07641304347826,8.0,21.0,0.0,0,0,13.336413043478252,LCBC1
2016,Winter,60.488507294488606,68.0785393258427,53.394494382022465,8.0,34.0,7.88,0,0,14.684044943820233,LCBC1
2017,Fall,65.27408239459815,72.57717391304348,58.36913043478261,3.0,23.0,0.0,0,0,14.208043478260869,LCBC1
2017,Spring,61.318347069597074,68.52736263736263,54.65912087912088,7.0,22.01,0.360000000000003,0,0,13.868241758241751,LCBC1
2017,Summer,68.13007837114051,74.32597826086956,62.381956521739134,12.0,21.0,0.04999999999999716,0,0,11.944021739130427,LCBC1
2017,Winter,57.40325966183575,63.34455555555556,51.489666666666665,12.0,25.99,13.68,0,2,11.854888888888894,LCBC1
2018,Fall,64.82096072139001,71.57000000000001,58.509019607843136,3.0,20.0,3.56,0,0,13.060980392156871,LCBC1
2018,Spring,60.52220795508839,66.97681318681319,54.331208791208795,8.0,18.99,0.04999999999999982,0,0,12.645604395604394,LCBC1
2018,Summer,68.84481529615627,75.09641304347826,63.13054347826087,18.0,20.0,0.0,0,0,11.965869565217396,LCBC1
2018,Winter,58.921041311452115,65.61164705882352,52.612117647058824,7.0,24.0,5.29,0,0,12.999529411764698,LCBC1
2019,Fall,62.875254192546585,69.35913043478261,56.966195652173916,1.0,27.0,6.540000000000001,1,1,12.392934782608698,LCBC1
2019,Spring,60.95912315522641,66.45466666666667,56.45488888888888,23.0,20.0,1.290000000000001,0,0,9.999777777777787,LCBC1
2019,Summer,67.38774456521739,73.48902173913044,62.24054347826087,20.0,20.0,0.0,0,0,11.248478260869568,LCBC1
2019,Winter,57.54956599378882,62.50044444444445,52.63455555555555,8.0,28.99,6.779999999999999,1,2,9.865888888888897,LCBC1
2020,Fall,63.44914855072464,70.44565217391305,57.18478260869565,4.0,32.0,2.0300000000000002,1,0,13.260869565217398,LCBC1
2020,Spring,62.57868131868132,68.72571428571429,56.94494505494505,8.0,20.0,1.7199999999999998,0,0,11.780769230769238,LCBC1
2020,Summer,67.32438119512058,74.34782608695652,61.42391304347826,12.0,20.0,0.0,0,0,12.923913043478258,LCBC1
2020,Winter,58.32308807134894,64.24274725274725,52.60472527472527,6.0,22.01,3.829999999999999,0,0,11.638021978021982,LCBC1
2021,Fall,60.78155482041588,66.73913043478261,54.95652173913044,4.0,29.0,10.82,2,2,11.782608695652172,LCBC1
2021,Spring,61.190154048849706,67.24175824175825,55.94505494505494,6.0,23.0,0.039999999999999925,0,0,11.296703296703306,LCBC1
2021,Summer,66.36325208607818,71.98913043478261,61.52173913043478,11.0,24.0,0.050000000000000044,0,0,10.467391304347828,LCBC1
2021,Winter,58.14333735909823,64.62222222222222,51.65555555555556,6.0,25.0,2.08,1,1,12.966666666666661,LCBC1
2022,Fall,61.57608782331322,67.40217391304348,56.41304347826087,5.0,29.0,3.91,1,1,10.989130434782616,LCBC1
2022,Spring,61.9387408657595,68.3956043956044,55.934065934065934,7.0,20.0,0.5900000000000001,0,0,12.46153846153846,LCBC1
2022,Summer,68.40120629885622,74.6413043478261,63.0,29.0,22.0,0.25,0,0,11.641304347826093,LCBC1
2022,Winter,60.3475040257649,66.87777777777778,54.06666666666667,6.0,31.0,1.3099999999999987,1,1,12.81111111111111,LCBC1
2023,Fall,63.94507246376811,70.32608695652173,57.94565217391305,5.0,23.0,2.64,0,0,12.380434782608688,LCBC1
2023,Spring,59.11446886446887,64.74725274725274,54.08791208791209,23.0,21.0,0.5500000000000007,0,0,10.659340659340657,LCBC1
2023,Summer,66.69655797101449,73.05434782608695,61.16304347826087,26.0,23.0,4.57,0,0,11.891304347826086,LCBC1
2023,Winter,55.347544283413846,60.955555555555556,49.86666666666667,11.0,27.0,15.129999999999999,1,1,11.088888888888889,LCBC1
2024,Fall,60.515036231884054,67.26086956521739,54.17391304347826,5.0,23.0,0.31,0,0,13.086956521739133,LCBC1
2024,Spring,59.4436016881669,65.54945054945055,53.91208791208791,17.0,19.0,1.0,0,0,11.637362637362642,LCBC1
2024,Summer,65.72146739130434,72.90217391304348,59.73913043478261,20.0,20.0,0.0,0,0,13.163043478260875,LCBC1
2024,Winter,57.16409858257685,63.37362637362637,51.56043956043956,15.0,26.0,16.259999999999998,0,1,11.81318681318681,LCBC1
2025,Spring,58.64471187025534,65.23809523809524,52.833333333333336,3.0,20.0,0.2600000000000007,0,0,12.404761904761905,LCBC1
2025,Winter,56.794524959742354,63.41111111111111,50.67777777777778,2.0,32.0,4.789999999999999,2,2,12.733333333333334,LCBC1
